Day,Hour,Irradiance (W/m^2),"Declination Angle (δ, deg)","Noon Solar Altitude Angle (α, deg)","Noon Solar Azimuth Angle (γ, deg)","Latitude (L, deg)",Daily GHI (kWh/m^2/day),Daily I Mean (W/m^2)
91,17,372.32,4.02,65.41,-5.0,28.61,6.02,787.17
92,9,658.93,4.41,65.8,-5.0,28.61,6.05,790.44
92,10,830.38,4.41,65.8,-5.0,28.61,6.05,790.44
92,11,948.03,4.41,65.8,-5.0,28.61,6.05,790.44
92,12,1003.84,4.41,65.8,-5.0,28.61,6.05,790.44
92,13,994.01,4.41,65.8,-5.0,28.61,6.05,790.44
92,14,919.22,4.41,65.8,-5.0,28.61,6.05,790.44
92,15,784.56,4.41,65.8,-5.0,28.61,6.05,790.44
92,16,599.21,4.41,65.8,-5.0,28.61,6.05,790.44
92,17,375.8,4.41,65.8,-5.0,28.61,6.05,790.44
93,9,662.23,4.81,66.2,-5.0,28.61,6.07,793.67
93,10,833.59,4.81,66.2,-5.0,28.61,6.07,793.67
93,11,951.16,4.81,66.2,-5.0,28.61,6.07,793.67
93,12,1006.94,4.81,66.2,-5.0,28.61,6.07,793.67
93,13,997.12,4.81,66.2,-5.0,28.61,6.07,793.67
93,14,922.37,4.81,66.2,-5.0,28.61,6.07,793.67
93,15,787.79,4.81,66.2,-5.0,28.61,6.07,793.67
93,16,602.55,4.81,66.2,-5.0,28.61,6.07,793.67
93,17,379.26,4.81,66.2,-5.0,28.61,6.07,793.67
94,9,665.48,5.2,66.59,-4.99,28.61,6.1,796.84
94,10,836.74,5.2,66.59,-4.99,28.61,6.1,796.84
94,11,954.24,5.2,66.59,-4.99,28.61,6.1,796.84
94,12,1009.99,5.2,66.59,-4.99,28.61,6.1,796.84
94,13,1000.18,5.2,66.59,-4.99,28.61,6.1,796.84
94,14,925.47,5.2,66.59,-4.99,28.61,6.1,796.84
94,15,790.97,5.2,66.59,-4.99,28.61,6.1,796.84
94,16,605.84,5.2,66.59,-4.99,28.61,6.1,796.84
94,17,382.69,5.2,66.59,-4.99,28.61,6.1,796.84
95,9,668.69,5.6,66.99,-4.99,28.61,6.12,799.97
95,10,839.84,5.6,66.99,-4.99,28.61,6.12,799.97
95,11,957.27,5.6,66.99,-4.99,28.61,6.12,799.97
95,12,1012.98,5.6,66.99,-4.99,28.61,6.12,799.97
95,13,1003.17,5.6,66.99,-4.99,28.61,6.12,799.97
95,14,928.52,5.6,66.99,-4.99,28.61,6.12,799.97
95,15,794.1,5.6,66.99,-4.99,28.61,6.12,799.97
95,16,609.09,5.6,66.99,-4.99,28.61,6.12,799.97
95,17,386.08,5.6,66.99,-4.99,28.61,6.12,799.97
96,9,671.86,5.99,67.38,-4.98,28.61,6.14,803.05
96,10,842.89,5.99,67.38,-4.98,28.61,6.14,803.05
96,11,960.24,5.99,67.38,-4.98,28.61,6.14,803.05
96,12,1015.91,5.99,67.38,-4.98,28.61,6.14,803.05
96,13,1006.11,5.99,67.38,-4.98,28.61,6.14,803.05
96,14,931.5,5.99,67.38,-4.98,28.61,6.14,803.05
96,15,797.18,5.99,67.38,-4.98,28.61,6.14,803.05
96,16,612.3,5.99,67.38,-4.98,28.61,6.14,803.05
96,17,389.44,5.99,67.38,-4.98,28.61,6.14,803.05
97,9,674.98,6.38,67.77,-4.98,28.61,6.17,806.07
97,10,845.88,6.38,67.77,-4.98,28.61,6.17,806.07
97,11,963.14,6.38,67.77,-4.98,28.61,6.17,806.07
97,12,1018.77,6.38,67.77,-4.98,28.61,6.17,806.07
97,13,1008.98,6.38,67.77,-4.98,28.61,6.17,806.07
97,14,934.43,6.38,67.77,-4.98,28.61,6.17,806.07
97,15,800.21,6.38,67.77,-4.98,28.61,6.17,806.07
97,16,615.46,6.38,67.77,-4.98,28.61,6.17,806.07
97,17,392.77,6.38,67.77,-4.98,28.61,6.17,806.07
98,9,678.06,6.76,68.15,-4.97,28.61,6.19,809.05
98,10,848.83,6.76,68.15,-4.97,28.61,6.19,809.05
98,11,966.0,6.76,68.15,-4.97,28.61,6.19,809.05
98,12,1021.58,6.76,68.15,-4.97,28.61,6.19,809.05
98,13,1011.8,6.76,68.15,-4.97,28.61,6.19,809.05
98,14,937.31,6.76,68.15,-4.97,28.61,6.19,809.05
98,15,803.19,6.76,68.15,-4.97,28.61,6.19,809.05
98,16,618.58,6.76,68.15,-4.97,28.61,6.19,809.05
98,17,396.07,6.76,68.15,-4.97,28.61,6.19,809.05
99,9,681.09,7.15,68.54,-4.96,28.61,6.21,811.97
99,10,851.71,7.15,68.54,-4.96,28.61,6.21,811.97
99,11,968.79,7.15,68.54,-4.96,28.61,6.21,811.97
99,12,1024.33,7.15,68.54,-4.96,28.61,6.21,811.97
99,13,1014.55,7.15,68.54,-4.96,28.61,6.21,811.97
99,14,940.12,7.15,68.54,-4.96,28.61,6.21,811.97
99,15,806.11,7.15,68.54,-4.96,28.61,6.21,811.97
99,16,621.66,7.15,68.54,-4.96,28.61,6.21,811.97
99,17,399.33,7.15,68.54,-4.96,28.61,6.21,811.97
100,9,684.07,7.53,68.92,-4.94,28.61,6.23,814.83
100,10,854.55,7.53,68.92,-4.94,28.61,6.23,814.83
100,11,971.52,7.53,68.92,-4.94,28.61,6.23,814.83
100,12,1027.01,7.53,68.92,-4.94,28.61,6.23,814.83
100,13,1017.24,7.53,68.92,-4.94,28.61,6.23,814.83
100,14,942.88,7.53,68.92,-4.94,28.61,6.23,814.83
100,15,808.99,7.53,68.92,-4.94,28.61,6.23,814.83
100,16,624.69,7.53,68.92,-4.94,28.61,6.23,814.83
100,17,402.55,7.53,68.92,-4.94,28.61,6.23,814.83
101,9,687.0,7.91,69.3,-4.93,28.61,6.26,817.65
101,10,857.33,7.91,69.3,-4.93,28.61,6.26,817.65
101,11,974.19,7.91,69.3,-4.93,28.61,6.26,817.65
101,12,1029.64,7.91,69.3,-4.93,28.61,6.26,817.65
101,13,1019.88,7.91,69.3,-4.93,28.61,6.26,817.65
101,14,945.58,7.91,69.3,-4.93,28.61,6.26,817.65
101,15,811.81,7.91,69.3,-4.93,28.61,6.26,817.65
101,16,627.68,7.91,69.3,-4.93,28.61,6.26,817.65
101,17,405.74,7.91,69.3,-4.93,28.61,6.26,817.65
102,9,689.89,8.29,69.68,-4.91,28.61,6.28,820.41
102,10,860.05,8.29,69.68,-4.91,28.61,6.28,820.41
102,11,976.81,8.29,69.68,-4.91,28.61,6.28,820.41
102,12,1032.2,8.29,69.68,-4.91,28.61,6.28,820.41
102,13,1022.45,8.29,69.68,-4.91,28.61,6.28,820.41
102,14,948.22,8.29,69.68,-4.91,28.61,6.28,820.41
102,15,814.58,8.29,69.68,-4.91,28.61,6.28,820.41
102,16,630.62,8.29,69.68,-4.91,28.61,6.28,820.41
102,17,408.89,8.29,69.68,-4.91,28.61,6.28,820.41
103,9,692.72,8.67,70.06,-4.9,28.61,6.3,823.12
103,10,862.72,8.67,70.06,-4.9,28.61,6.3,823.12
103,11,979.37,8.67,70.06,-4.9,28.61,6.3,823.12
103,12,1034.7,8.67,70.06,-4.9,28.61,6.3,823.12
103,13,1024.96,8.67,70.06,-4.9,28.61,6.3,823.12
103,14,950.81,8.67,70.06,-4.9,28.61,6.3,823.12
103,15,817.29,8.67,70.06,-4.9,28.61,6.3,823.12
103,16,633.51,8.67,70.06,-4.9,28.61,6.3,823.12
103,17,412.0,8.67,70.06,-4.9,28.61,6.3,823.12
104,9,695.51,9.04,70.43,-4.88,28.61,6.32,825.77
104,10,865.34,9.04,70.43,-4.88,28.61,6.32,825.77
104,11,981.86,9.04,70.43,-4.88,28.61,6.32,825.77
104,12,1037.14,9.04,70.43,-4.88,28.61,6.32,825.77
104,13,1027.41,9.04,70.43,-4.88,28.61,6.32,825.77
104,14,953.33,9.04,70.43,-4.88,28.61,6.32,825.77
104,15,819.95,9.04,70.43,-4.88,28.61,6.32,825.77
104,16,636.36,9.04,70.43,-4.88,28.61,6.32,825.77
104,17,415.07,9.04,70.43,-4.88,28.61,6.32,825.77
105,9,698.25,9.41,70.8,-4.86,28.61,6.34,828.38
105,10,867.9,9.41,70.8,-4.86,28.61,6.34,828.38
105,11,984.3,9.41,70.8,-4.86,28.61,6.34,828.38
105,12,1039.52,9.41,70.8,-4.86,28.61,6.34,828.38
105,13,1029.8,9.41,70.8,-4.86,28.61,6.34,828.38
105,14,955.8,9.41,70.8,-4.86,28.61,6.34,828.38
105,15,822.56,9.41,70.8,-4.86,28.61,6.34,828.38
105,16,639.16,9.41,70.8,-4.86,28.61,6.34,828.38
105,17,418.11,9.41,70.8,-4.86,28.61,6.34,828.38
106,9,700.94,9.78,71.17,-4.84,28.61,6.36,830.93
106,10,870.4,9.78,71.17,-4.84,28.61,6.36,830.93
106,11,986.68,9.78,71.17,-4.84,28.61,6.36,830.93
106,12,1041.84,9.78,71.17,-4.84,28.61,6.36,830.93
106,13,1032.13,9.78,71.17,-4.84,28.61,6.36,830.93
106,14,958.21,9.78,71.17,-4.84,28.61,6.36,830.93
106,15,825.11,9.78,71.17,-4.84,28.61,6.36,830.93
106,16,641.92,9.78,71.17,-4.84,28.61,6.36,830.93
106,17,421.1,9.78,71.17,-4.84,28.61,6.36,830.93
107,9,703.58,10.15,71.54,-4.82,28.61,6.38,833.42
107,10,872.85,10.15,71.54,-4.82,28.61,6.38,833.42
107,11,989.0,10.15,71.54,-4.82,28.61,6.38,833.42
107,12,1044.1,10.15,71.54,-4.82,28.61,6.38,833.42
107,13,1034.4,10.15,71.54,-4.82,28.61,6.38,833.42
107,14,960.56,10.15,71.54,-4.82,28.61,6.38,833.42
107,15,827.61,10.15,71.54,-4.82,28.61,6.38,833.42
107,16,644.62,10.15,71.54,-4.82,28.61,6.38,833.42
107,17,424.05,10.15,71.54,-4.82,28.61,6.38,833.42
108,9,706.17,10.51,71.9,-4.79,28.61,6.39,835.86
108,10,875.25,10.51,71.9,-4.79,28.61,6.39,835.86
108,11,991.26,10.51,71.9,-4.79,28.61,6.39,835.86
108,12,1046.29,10.51,71.9,-4.79,28.61,6.39,835.86
108,13,1036.61,10.51,71.9,-4.79,28.61,6.39,835.86
108,14,962.85,10.51,71.9,-4.79,28.61,6.39,835.86
108,15,830.06,10.51,71.9,-4.79,28.61,6.39,835.86
108,16,647.28,10.51,71.9,-4.79,28.61,6.39,835.86
108,17,426.96,10.51,71.9,-4.79,28.61,6.39,835.86
109,9,708.71,10.87,72.26,-4.77,28.61,6.41,838.24
109,10,877.59,10.87,72.26,-4.77,28.61,6.41,838.24
109,11,993.46,10.87,72.26,-4.77,28.61,6.41,838.24
109,12,1048.43,10.87,72.26,-4.77,28.61,6.41,838.24
109,13,1038.75,10.87,72.26,-4.77,28.61,6.41,838.24
109,14,965.09,10.87,72.26,-4.77,28.61,6.41,838.24
109,15,832.45,10.87,72.26,-4.77,28.61,6.41,838.24
109,16,649.89,10.87,72.26,-4.77,28.61,6.41,838.24
109,17,429.83,10.87,72.26,-4.77,28.61,6.41,838.24
110,9,711.19,11.23,72.62,-4.74,28.61,6.43,840.58
110,10,879.87,11.23,72.62,-4.74,28.61,6.43,840.58
110,11,995.6,11.23,72.62,-4.74,28.61,6.43,840.58
110,12,1050.51,11.23,72.62,-4.74,28.61,6.43,840.58
110,13,1040.84,11.23,72.62,-4.74,28.61,6.43,840.58
110,14,967.27,11.23,72.62,-4.74,28.61,6.43,840.58
110,15,834.79,11.23,72.62,-4.74,28.61,6.43,840.58
110,16,652.45,11.23,72.62,-4.74,28.61,6.43,840.58
110,17,432.66,11.23,72.62,-4.74,28.61,6.43,840.58
111,9,713.63,11.58,72.97,-4.71,28.61,6.45,842.85
111,10,882.1,11.58,72.97,-4.71,28.61,6.45,842.85
111,11,997.69,11.58,72.97,-4.71,28.61,6.45,842.85
111,12,1052.52,11.58,72.97,-4.71,28.61,6.45,842.85
111,13,1042.87,11.58,72.97,-4.71,28.61,6.45,842.85
111,14,969.39,11.58,72.97,-4.71,28.61,6.45,842.85
111,15,837.08,11.58,72.97,-4.71,28.61,6.45,842.85
111,16,654.96,11.58,72.97,-4.71,28.61,6.45,842.85
111,17,435.44,11.58,72.97,-4.71,28.61,6.45,842.85
112,9,716.02,11.93,73.32,-4.68,28.61,6.46,845.08
112,10,884.27,11.93,73.32,-4.68,28.61,6.46,845.08
112,11,999.72,11.93,73.32,-4.68,28.61,6.46,845.08
112,12,1054.48,11.93,73.32,-4.68,28.61,6.46,845.08
112,13,1044.84,11.93,73.32,-4.68,28.61,6.46,845.08
112,14,971.45,11.93,73.32,-4.68,28.61,6.46,845.08
112,15,839.31,11.93,73.32,-4.68,28.61,6.46,845.08
112,16,657.42,11.93,73.32,-4.68,28.61,6.46,845.08
112,17,438.19,11.93,73.32,-4.68,28.61,6.46,845.08
113,9,718.36,12.27,73.66,-4.65,28.61,6.48,847.25
113,10,886.39,12.27,73.66,-4.65,28.61,6.48,847.25
113,11,1001.69,12.27,73.66,-4.65,28.61,6.48,847.25
113,12,1056.38,12.27,73.66,-4.65,28.61,6.48,847.25
113,13,1046.75,12.27,73.66,-4.65,28.61,6.48,847.25
113,14,973.46,12.27,73.66,-4.65,28.61,6.48,847.25
113,15,841.49,12.27,73.66,-4.65,28.61,6.48,847.25
113,16,659.83,12.27,73.66,-4.65,28.61,6.48,847.25
113,17,440.88,12.27,73.66,-4.65,28.61,6.48,847.25
114,9,720.65,12.62,74.01,-4.62,28.61,6.5,849.37
114,10,888.46,12.62,74.01,-4.62,28.61,6.5,849.37
114,11,1003.6,12.62,74.01,-4.62,28.61,6.5,849.37
114,12,1058.23,12.62,74.01,-4.62,28.61,6.5,849.37
114,13,1048.61,12.62,74.01,-4.62,28.61,6.5,849.37
114,14,975.41,12.62,74.01,-4.62,28.61,6.5,849.37
114,15,843.61,12.62,74.01,-4.62,28.61,6.5,849.37
114,16,662.2,12.62,74.01,-4.62,28.61,6.5,849.37
114,17,443.53,12.62,74.01,-4.62,28.61,6.5,849.37
115,9,722.88,12.95,74.34,-4.59,28.61,6.51,851.43
115,10,890.47,12.95,74.34,-4.59,28.61,6.51,851.43
115,11,1005.46,12.95,74.34,-4.59,28.61,6.51,851.43
115,12,1060.01,12.95,74.34,-4.59,28.61,6.51,851.43
115,13,1050.41,12.95,74.34,-4.59,28.61,6.51,851.43
115,14,977.3,12.95,74.34,-4.59,28.61,6.51,851.43
115,15,845.68,12.95,74.34,-4.59,28.61,6.51,851.43
115,16,664.51,12.95,74.34,-4.59,28.61,6.51,851.43
115,17,446.14,12.95,74.34,-4.59,28.61,6.51,851.43
116,9,725.07,13.29,74.68,-4.55,28.61,6.53,853.44
116,10,892.43,13.29,74.68,-4.55,28.61,6.53,853.44
116,11,1007.26,13.29,74.68,-4.55,28.61,6.53,853.44
116,12,1061.74,13.29,74.68,-4.55,28.61,6.53,853.44
116,13,1052.15,13.29,74.68,-4.55,28.61,6.53,853.44
116,14,979.15,13.29,74.68,-4.55,28.61,6.53,853.44
116,15,847.7,13.29,74.68,-4.55,28.61,6.53,853.44
116,16,666.78,13.29,74.68,-4.55,28.61,6.53,853.44
116,17,448.71,13.29,74.68,-4.55,28.61,6.53,853.44
117,9,727.21,13.62,75.01,-4.52,28.61,6.54,855.4
117,10,894.34,13.62,75.01,-4.52,28.61,6.54,855.4
117,11,1009.01,13.62,75.01,-4.52,28.61,6.54,855.4
117,12,1063.41,13.62,75.01,-4.52,28.61,6.54,855.4
117,13,1053.83,13.62,75.01,-4.52,28.61,6.54,855.4
117,14,980.93,13.62,75.01,-4.52,28.61,6.54,855.4
117,15,849.67,13.62,75.01,-4.52,28.61,6.54,855.4
117,16,669.0,13.62,75.01,-4.52,28.61,6.54,855.4
117,17,451.22,13.62,75.01,-4.52,28.61,6.54,855.4
118,9,729.29,13.95,75.34,-4.48,28.61,6.56,857.31
118,10,896.19,13.95,75.34,-4.48,28.61,6.56,857.31
118,11,1010.7,13.95,75.34,-4.48,28.61,6.56,857.31
118,12,1065.03,13.95,75.34,-4.48,28.61,6.56,857.31
118,13,1055.47,13.95,75.34,-4.48,28.61,6.56,857.31
118,14,982.66,13.95,75.34,-4.48,28.61,6.56,857.31
118,15,851.59,13.95,75.34,-4.48,28.61,6.56,857.31
118,16,671.17,13.95,75.34,-4.48,28.61,6.56,857.31
118,17,453.7,13.95,75.34,-4.48,28.61,6.56,857.31
119,9,731.33,14.27,75.66,-4.44,28.61,6.57,859.17
119,10,897.99,14.27,75.66,-4.44,28.61,6.57,859.17
119,11,1012.34,14.27,75.66,-4.44,28.61,6.57,859.17
119,12,1066.59,14.27,75.66,-4.44,28.61,6.57,859.17
119,13,1057.04,14.27,75.66,-4.44,28.61,6.57,859.17
119,14,984.34,14.27,75.66,-4.44,28.61,6.57,859.17
119,15,853.45,14.27,75.66,-4.44,28.61,6.57,859.17
119,16,673.29,14.27,75.66,-4.44,28.61,6.57,859.17
119,17,456.12,14.27,75.66,-4.44,28.61,6.57,859.17
120,9,733.32,14.59,75.98,-4.4,28.61,6.59,860.97
120,10,899.74,14.59,75.98,-4.4,28.61,6.59,860.97
120,11,1013.93,14.59,75.98,-4.4,28.61,6.59,860.97
120,12,1068.1,14.59,75.98,-4.4,28.61,6.59,860.97
120,13,1058.56,14.59,75.98,-4.4,28.61,6.59,860.97
120,14,985.97,14.59,75.98,-4.4,28.61,6.59,860.97
120,15,855.27,14.59,75.98,-4.4,28.61,6.59,860.97
120,16,675.36,14.59,75.98,-4.4,28.61,6.59,860.97
120,17,458.51,14.59,75.98,-4.4,28.61,6.59,860.97
121,9,735.26,14.9,76.29,-4.36,28.61,6.6,862.73
121,10,901.44,14.9,76.29,-4.36,28.61,6.6,862.73
121,11,1015.46,14.9,76.29,-4.36,28.61,6.6,862.73
121,12,1069.56,14.9,76.29,-4.36,28.61,6.6,862.73
121,13,1060.03,14.9,76.29,-4.36,28.61,6.6,862.73
121,14,987.55,14.9,76.29,-4.36,28.61,6.6,862.73
121,15,857.03,14.9,76.29,-4.36,28.61,6.6,862.73
121,16,677.38,14.9,76.29,-4.36,28.61,6.6,862.73
121,17,460.84,14.9,76.29,-4.36,28.61,6.6,862.73
122,9,737.15,15.21,76.6,-4.32,28.61,6.61,864.43
122,10,903.09,15.21,76.6,-4.32,28.61,6.61,864.43
122,11,1016.95,15.21,76.6,-4.32,28.61,6.61,864.43
122,12,1070.96,15.21,76.6,-4.32,28.61,6.61,864.43
122,13,1061.45,15.21,76.6,-4.32,28.61,6.61,864.43
122,14,989.07,15.21,76.6,-4.32,28.61,6.61,864.43
122,15,858.74,15.21,76.6,-4.32,28.61,6.61,864.43
122,16,679.35,15.21,76.6,-4.32,28.61,6.61,864.43
122,17,463.13,15.21,76.6,-4.32,28.61,6.61,864.43
123,9,738.99,15.52,76.91,-4.27,28.61,6.63,866.09
123,10,904.69,15.52,76.91,-4.27,28.61,6.63,866.09
123,11,1018.38,15.52,76.91,-4.27,28.61,6.63,866.09
123,12,1072.32,15.52,76.91,-4.27,28.61,6.63,866.09
123,13,1062.82,15.52,76.91,-4.27,28.61,6.63,866.09
123,14,990.54,15.52,76.91,-4.27,28.61,6.63,866.09
123,15,860.41,15.52,76.91,-4.27,28.61,6.63,866.09
123,16,681.28,15.52,76.91,-4.27,28.61,6.63,866.09
123,17,465.37,15.52,76.91,-4.27,28.61,6.63,866.09
124,9,740.78,15.82,77.21,-4.23,28.61,6.64,867.7
124,10,906.24,15.82,77.21,-4.23,28.61,6.64,867.7
124,11,1019.76,15.82,77.21,-4.23,28.61,6.64,867.7
124,12,1073.62,15.82,77.21,-4.23,28.61,6.64,867.7
124,13,1064.14,15.82,77.21,-4.23,28.61,6.64,867.7
124,14,991.97,15.82,77.21,-4.23,28.61,6.64,867.7
124,15,862.02,15.82,77.21,-4.23,28.61,6.64,867.7
124,16,683.16,15.82,77.21,-4.23,28.61,6.64,867.7
124,17,467.57,15.82,77.21,-4.23,28.61,6.64,867.7
125,9,742.53,16.11,77.5,-4.18,28.61,6.65,869.25
125,10,907.74,16.11,77.5,-4.18,28.61,6.65,869.25
125,11,1021.1,16.11,77.5,-4.18,28.61,6.65,869.25
125,12,1074.87,16.11,77.5,-4.18,28.61,6.65,869.25
125,13,1065.41,16.11,77.5,-4.18,28.61,6.65,869.25
125,14,993.34,16.11,77.5,-4.18,28.61,6.65,869.25
125,15,863.59,16.11,77.5,-4.18,28.61,6.65,869.25
125,16,684.99,16.11,77.5,-4.18,28.61,6.65,869.25
125,17,469.71,16.11,77.5,-4.18,28.61,6.65,869.25
126,9,744.23,16.4,77.79,-4.13,28.61,6.66,870.76
126,10,909.19,16.4,77.79,-4.13,28.61,6.66,870.76
126,11,1022.38,16.4,77.79,-4.13,28.61,6.66,870.76
126,12,1076.08,16.4,77.79,-4.13,28.61,6.66,870.76
126,13,1066.63,16.4,77.79,-4.13,28.61,6.66,870.76
126,14,994.67,16.4,77.79,-4.13,28.61,6.66,870.76
126,15,865.11,16.4,77.79,-4.13,28.61,6.66,870.76
126,16,686.77,16.4,77.79,-4.13,28.61,6.66,870.76
126,17,471.81,16.4,77.79,-4.13,28.61,6.66,870.76
127,9,745.88,16.69,78.08,-4.08,28.61,6.67,872.23
127,10,910.6,16.69,78.08,-4.08,28.61,6.67,872.23
127,11,1023.62,16.69,78.08,-4.08,28.61,6.67,872.23
127,12,1077.24,16.69,78.08,-4.08,28.61,6.67,872.23
127,13,1067.8,16.69,78.08,-4.08,28.61,6.67,872.23
127,14,995.95,16.69,78.08,-4.08,28.61,6.67,872.23
127,15,866.58,16.69,78.08,-4.08,28.61,6.67,872.23
127,16,688.51,16.69,78.08,-4.08,28.61,6.67,872.23
127,17,473.87,16.69,78.08,-4.08,28.61,6.67,872.23
128,9,747.48,16.97,78.36,-4.03,28.61,6.68,873.64
128,10,911.96,16.97,78.36,-4.03,28.61,6.68,873.64
128,11,1024.81,16.97,78.36,-4.03,28.61,6.68,873.64
128,12,1078.35,16.97,78.36,-4.03,28.61,6.68,873.64
128,13,1068.93,16.97,78.36,-4.03,28.61,6.68,873.64
128,14,997.18,16.97,78.36,-4.03,28.61,6.68,873.64
128,15,868.0,16.97,78.36,-4.03,28.61,6.68,873.64
128,16,690.2,16.97,78.36,-4.03,28.61,6.68,873.64
128,17,475.88,16.97,78.36,-4.03,28.61,6.68,873.64
129,9,749.04,17.25,78.64,-3.98,28.61,6.69,875.01
129,10,913.27,17.25,78.64,-3.98,28.61,6.69,875.01
129,11,1025.96,17.25,78.64,-3.98,28.61,6.69,875.01
129,12,1079.42,17.25,78.64,-3.98,28.61,6.69,875.01
129,13,1070.01,17.25,78.64,-3.98,28.61,6.69,875.01
129,14,998.37,17.25,78.64,-3.98,28.61,6.69,875.01
129,15,869.38,17.25,78.64,-3.98,28.61,6.69,875.01
129,16,691.84,17.25,78.64,-3.98,28.61,6.69,875.01
129,17,477.84,17.25,78.64,-3.98,28.61,6.69,875.01
130,9,750.55,17.52,78.91,-3.93,28.61,6.7,876.34
130,10,914.54,17.52,78.91,-3.93,28.61,6.7,876.34
130,11,1027.06,17.52,78.91,-3.93,28.61,6.7,876.34
130,12,1080.44,17.52,78.91,-3.93,28.61,6.7,876.34
130,13,1071.05,17.52,78.91,-3.93,28.61,6.7,876.34
130,14,999.51,17.52,78.91,-3.93,28.61,6.7,876.34
130,15,870.72,17.52,78.91,-3.93,28.61,6.7,876.34
130,16,693.43,17.52,78.91,-3.93,28.61,6.7,876.34
130,17,479.75,17.52,78.91,-3.93,28.61,6.7,876.34
131,9,752.02,17.78,79.17,-3.87,28.61,6.71,877.62
131,10,915.77,17.78,79.17,-3.87,28.61,6.71,877.62
131,11,1028.12,17.78,79.17,-3.87,28.61,6.71,877.62
131,12,1081.42,17.78,79.17,-3.87,28.61,6.71,877.62
131,13,1072.04,17.78,79.17,-3.87,28.61,6.71,877.62
131,14,1000.61,17.78,79.17,-3.87,28.61,6.71,877.62
131,15,872.0,17.78,79.17,-3.87,28.61,6.71,877.62
131,16,694.99,17.78,79.17,-3.87,28.61,6.71,877.62
131,17,481.62,17.78,79.17,-3.87,28.61,6.71,877.62
132,9,753.44,18.04,79.43,-3.82,28.61,6.72,878.86
132,10,916.95,18.04,79.43,-3.82,28.61,6.72,878.86
132,11,1029.14,18.04,79.43,-3.82,28.61,6.72,878.86
132,12,1082.36,18.04,79.43,-3.82,28.61,6.72,878.86
132,13,1072.99,18.04,79.43,-3.82,28.61,6.72,878.86
132,14,1001.67,18.04,79.43,-3.82,28.61,6.72,878.86
132,15,873.25,18.04,79.43,-3.82,28.61,6.72,878.86
132,16,696.49,18.04,79.43,-3.82,28.61,6.72,878.86
132,17,483.44,18.04,79.43,-3.82,28.61,6.72,878.86
133,9,754.82,18.3,79.69,-3.76,28.61,6.73,880.05
133,10,918.09,18.3,79.69,-3.76,28.61,6.73,880.05
133,11,1030.11,18.3,79.69,-3.76,28.61,6.73,880.05
133,12,1083.26,18.3,79.69,-3.76,28.61,6.73,880.05
133,13,1073.9,18.3,79.69,-3.76,28.61,6.73,880.05
133,14,1002.68,18.3,79.69,-3.76,28.61,6.73,880.05
133,15,874.45,18.3,79.69,-3.76,28.61,6.73,880.05
133,16,697.95,18.3,79.69,-3.76,28.61,6.73,880.05
133,17,485.21,18.3,79.69,-3.76,28.61,6.73,880.05
134,9,756.15,18.55,79.94,-3.71,28.61,6.74,881.2
134,10,919.18,18.55,79.94,-3.71,28.61,6.74,881.2
134,11,1031.05,18.55,79.94,-3.71,28.61,6.74,881.2
134,12,1084.12,18.55,79.94,-3.71,28.61,6.74,881.2
134,13,1074.77,18.55,79.94,-3.71,28.61,6.74,881.2
134,14,1003.66,18.55,79.94,-3.71,28.61,6.74,881.2
134,15,875.61,18.55,79.94,-3.71,28.61,6.74,881.2
134,16,699.37,18.55,79.94,-3.71,28.61,6.74,881.2
134,17,486.93,18.55,79.94,-3.71,28.61,6.74,881.2
135,9,757.44,18.79,80.18,-3.65,28.61,6.75,882.31
135,10,920.24,18.79,80.18,-3.65,28.61,6.75,882.31
135,11,1031.94,18.79,80.18,-3.65,28.61,6.75,882.31
135,12,1084.93,18.79,80.18,-3.65,28.61,6.75,882.31
135,13,1075.61,18.79,80.18,-3.65,28.61,6.75,882.31
135,14,1004.59,18.79,80.18,-3.65,28.61,6.75,882.31
135,15,876.73,18.79,80.18,-3.65,28.61,6.75,882.31
135,16,700.74,18.79,80.18,-3.65,28.61,6.75,882.31
135,17,488.61,18.79,80.18,-3.65,28.61,6.75,882.31
136,9,758.69,19.03,80.42,-3.59,28.61,6.76,883.39
136,10,921.26,19.03,80.42,-3.59,28.61,6.76,883.39
136,11,1032.8,19.03,80.42,-3.59,28.61,6.76,883.39
136,12,1085.72,19.03,80.42,-3.59,28.61,6.76,883.39
136,13,1076.4,19.03,80.42,-3.59,28.61,6.76,883.39
136,14,1005.49,19.03,80.42,-3.59,28.61,6.76,883.39
136,15,877.81,19.03,80.42,-3.59,28.61,6.76,883.39
136,16,702.07,19.03,80.42,-3.59,28.61,6.76,883.39
136,17,490.24,19.03,80.42,-3.59,28.61,6.76,883.39
137,9,759.9,19.26,80.65,-3.53,28.61,6.77,884.42
137,10,922.23,19.26,80.65,-3.53,28.61,6.77,884.42
137,11,1033.62,19.26,80.65,-3.53,28.61,6.77,884.42
137,12,1086.46,19.26,80.65,-3.53,28.61,6.77,884.42
137,13,1077.16,19.26,80.65,-3.53,28.61,6.77,884.42
137,14,1006.35,19.26,80.65,-3.53,28.61,6.77,884.42
137,15,878.85,19.26,80.65,-3.53,28.61,6.77,884.42
137,16,703.36,19.26,80.65,-3.53,28.61,6.77,884.42
137,17,491.83,19.26,80.65,-3.53,28.61,6.77,884.42
138,9,761.06,19.49,80.88,-3.47,28.61,6.77,885.41
